t,T,S,o,position,trading_action,current_capital,stop_loss_out_signal,rsi,open_small_indicator,open_big_indicator,open_norm,gain_loss,gain,loss,avg_gain,avg_loss,amount_sold,amount_bought
2023-12-13T14:54:00Z,b,MARA,14.64,long,buy_next_long_position,26213.87521109341,,58.06451612903224,0.007502989430389606,0.009971981894842571,-1.1023284118929282,-0.009999999999999787,0.0,0.009999999999999787,0.017849999999999994,0.012891666666666671,,
2023-12-13T14:55:00Z,b,MARA,14.595,out,sell_previous_long_position,13106.937605546706,,51.814223512336795,-0.014865473440733768,0.01217225774345998,-1.4184656069936146,-0.04499999999999993,0.0,0.04499999999999993,0.017849999999999994,0.016599999999999948,,
2023-12-13T14:56:00Z,b,MARA,14.58,out,no_action,26173.587493043575,,54.448398576512474,-0.054206991053263945,0.01778271722441353,-1.523844672027181,-0.015000000000000568,0.0,0.015000000000000568,0.017849999999999994,0.014933333333333318,,
2023-12-13T14:57:00Z,b,MARA,14.5864,out,no_action,26173.587493043575,,47.26309593878735,-0.08598931706738615,0.020534281700289796,-1.478882937612866,0.006399999999999295,0.006399999999999295,-0.0,0.013383333333333228,0.014933333333333318,,
2023-12-13T14:58:00Z,b,MARA,14.65,out,no_action,26173.587493043575,,59.24947145877385,-0.06659956910121097,0.0258422642353137,-1.0320757018705546,0.06360000000000099,0.06360000000000099,-0.0,0.018683333333333312,0.012849999999999953,,
2023-12-13T14:59:00Z,b,MARA,14.6499,out,no_action,26173.587493043575,,55.66091954022998,-0.04875538075552788,0.032062556268544894,-1.0327782289707768,-9.999999999976694e-05,0.0,9.999999999976694e-05,0.016141666666666648,0.012858333333333269,,
2023-12-13T15:00:00Z,b,MARA,14.66,out,no_action,26173.587493043575,,38.18108974358985,-0.017900390513701403,0.025817870933222742,-0.9618229918481813,0.010099999999999554,0.010099999999999554,-0.0,0.007941666666666661,0.012858333333333269,,
2023-12-13T15:01:00Z,b,MARA,14.673,long,buy_next_long_position,26173.587493043575,,45.657672849915684,0.027904376420887188,0.01714361270962676,-0.8704944688190946,0.0129999999999999,0.0129999999999999,-0.0,0.009024999999999986,0.01074166666666665,,
2023-12-13T15:02:00Z,b,MARA,14.8,long,no_action,13086.793746521787,,75.8054123711343,0.10720563549414434,0.022880917361454183,0.021714948465071226,0.12700000000000067,0.12700000000000067,-0.0,0.019608333333333377,0.006258333333333255,,
2023-12-13T15:03:00Z,b,MARA,14.855,long,no_action,13086.793746521787,,78.85698198198214,0.1648128577124918,0.027852272327620897,0.40810485358813114,0.054999999999999716,0.054999999999999716,-0.0,0.023341666666666594,0.006258333333333255,,
