t,T,S,o,position,trading_action,current_capital,stop_loss_out_signal,rsi,open_small_indicator,open_big_indicator,open_norm,gain_loss,gain,loss,avg_gain,avg_loss,amount_sold,amount_bought
2023-11-15T00:47:00Z,b,SE,35.87,out,no_action,26000.0,,57.13266761768723,-0.0018979796743020527,-0.00014148733009514136,-0.7897769487538402,0.04999999999999716,0.04999999999999716,-0.0,0.006675000000000135,0.005008333333333799,,
2023-11-15T00:48:00Z,b,SE,35.87,out,no_action,26000.0,,57.13266761768723,0.0002734606948707308,-9.448157258845624e-05,-0.7897769487538402,0.0,0.0,-0.0,0.006675000000000135,0.005008333333333799,,
2023-11-15T00:49:00Z,b,SE,35.88,out,no_action,26000.0,,74.95840266222824,0.002710239164017203,0.00028156448746500623,-0.7830081196728745,0.010000000000005116,0.010000000000005116,-0.0,0.007508333333333894,0.0025083333333337046,,
2023-11-15T00:50:00Z,b,SE,35.8501,out,no_action,26000.0,,50.04163197335395,0.004337465675080443,0.00018802303002667572,-0.8032469186249548,-0.029900000000004923,0.0,0.029900000000004923,0.005008333333333799,0.005000000000000782,,
2023-11-15T00:51:00Z,b,SE,35.85,out,no_action,26000.0,,50.0,0.005961984654511432,0.00028203454504004594,-0.8033146069157618,-9.999999999621423e-05,0.0,9.999999999621423e-05,0.005008333333333799,0.005008333333333799,,
2023-11-15T00:52:00Z,b,SE,35.84,out,no_action,26000.0,,46.15975422427139,0.0037959593486037503,9.401151501329623e-05,-0.8100834359967226,-0.00999999999999801,0.0,0.00999999999999801,0.005008333333333799,0.005841666666666967,,
2023-11-15T00:53:00Z,b,SE,35.85,out,no_action,26000.0,,50.0,0.0018979796743020972,-4.700575750673138e-05,-0.8033146069157618,0.00999999999999801,0.00999999999999801,-0.0,0.005841666666666967,0.005841666666666967,,
2023-11-15T00:54:00Z,b,SE,35.85,out,no_action,26000.0,,63.61161524500884,-0.000538798794844375,9.401151501331473e-05,-0.8033146069157618,0.0,0.0,-0.0,0.005841666666666967,0.0033416666666668724,,
2023-11-15T00:55:00Z,b,SE,35.8604,out,no_action,26000.0,,66.80497925311269,-0.001074890058056499,0.0004258721630105063,-0.7962750246715631,0.010399999999997078,0.010399999999997078,-0.0,0.00670833333333339,0.0033333333333332624,,
2023-11-15T00:56:00Z,b,SE,35.9,out,no_action,26000.0,,75.0,-0.0005333837315796286,0.0009899412530906815,-0.7694704615109529,0.03960000000000008,0.03960000000000008,-0.0,0.009999999999999787,0.0033333333333332624,,
2023-11-15T00:57:00Z,b,SE,35.93,long,buy_next_long_position,26000.0,,78.94736842105283,0.002715654227281994,0.001648021858184227,-0.7491639742680655,0.030000000000001137,0.030000000000001137,-0.0,0.012499999999999881,0.0033333333333332624,,
2023-11-15T00:58:00Z,b,SE,35.98,long,no_action,13000.0,,83.33333333333333,0.006776951675859011,0.002400113978291133,-0.7153198288632565,0.04999999999999716,0.04999999999999716,-0.0,0.016666666666666313,0.0033333333333332624,,
2023-11-15T00:59:00Z,b,SE,35.96,long,no_action,13000.0,,71.42857142857288,0.010567495961197859,0.0027291542808379385,-0.7288574870251782,-0.01999999999999602,0.0,0.01999999999999602,0.012499999999999881,0.004999999999999598,,
2023-11-15T09:00:00Z,b,SE,36.3,long,no_action,13000.0,,89.09090909090978,0.022190929259026083,0.004656390338611899,-0.49871729827246647,0.3399999999999963,0.3399999999999963,-0.0,0.04083333333333291,0.004999999999999598,,
2023-11-15T09:01:00Z,b,SE,36.3,long,no_action,0.0,,88.88888888888947,0.03166728997237318,0.006348597608852424,-0.49871729827246647,0.0,0.0,-0.0,0.03999999999999915,0.004999999999999598,,
2023-11-15T09:02:00Z,b,SE,36.3,long,no_action,0.0,,94.09919623603383,0.03924837854305081,0.00846291658150299,-0.49871729827246647,0.0,0.0,-0.0,0.03999999999999915,0.0025083333333325206,,
2023-11-15T09:03:00Z,b,SE,36.32,long,no_action,0.0,,94.33962264151042,0.044934194971059285,0.010672187184317006,-0.48517964011054,0.020000000000003126,0.020000000000003126,-0.0,0.041666666666666075,0.0024999999999995026,,
2023-11-15T09:04:00Z,b,SE,36.48,long,no_action,12990.068754774637,,97.0588235294123,0.056035074663837184,0.013727561422251308,-0.37687837481514735,0.1599999999999966,0.1599999999999966,-0.0,0.054999999999999126,0.001666666666666335,,
2023-11-15T09:05:00Z,b,SE,36.48,long,no_action,0.0,,97.01492537313487,0.04900632254616606,0.01668892414517223,-0.37687837481514735,0.0,0.0,-0.0,0.054166666666665954,0.001666666666666335,,
2023-11-15T09:06:00Z,b,SE,36.42,long,no_action,0.0,,89.04109589041191,0.041425233975488585,0.01922723505053305,-0.4174913493009172,-0.05999999999999517,0.0,0.05999999999999517,0.054166666666665954,0.0066666666666659324,,
2023-11-15T09:07:00Z,b,SE,36.44,long,no_action,0.0,,89.18334234721563,0.03519791122100348,0.021761315437718264,-0.40395369113899554,0.01999999999999602,0.01999999999999602,-0.0,0.054966666666665866,0.0066666666666659324,,
2023-11-15T09:08:00Z,b,SE,36.4,long,no_action,0.0,,83.78378378378466,0.02815832897680266,0.023735557252998907,-0.43102900746284367,-0.03999999999999915,0.0,0.03999999999999915,0.05166666666666586,0.009999999999999195,,
