t,T,S,o,position,trading_action,current_capital,stop_loss_out_signal,rsi,open_small_indicator,open_big_indicator,open_norm,gain_loss,gain,loss,avg_gain,avg_loss,amount_sold,amount_bought
2023-12-13T10:52:00Z,b,COIN,137.63,out,no_action,26000.0,,19.767441860464004,-0.005807793794773808,0.0073330729731984805,-2.2447003195402524,-0.05000000000001137,0.0,0.05000000000001137,0.014166666666665625,0.05749999999999981,,
2023-12-13T10:53:00Z,b,COIN,137.6,out,no_action,26000.0,,21.24999999999889,0.011615587589543263,-9.166341216485889e-05,-2.284298913595525,-0.030000000000001137,0.0,0.030000000000001137,0.014166666666665625,0.05249999999999962,,
2023-12-13T10:54:00Z,b,COIN,137.7,out,no_action,26000.0,,31.034482758619447,0.01742338138431556,-0.00714974614886843,-2.152303600077962,0.09999999999999432,0.09999999999999432,-0.0,0.022499999999998483,0.049999999999999524,,
2023-12-13T10:55:00Z,b,COIN,137.75,out,no_action,26000.0,,38.09523809523842,0.016895400130247217,-0.013107867939591919,-2.0863059433191613,0.05000000000001137,0.05000000000001137,-0.0,0.0266666666666661,0.043333333333331815,,
2023-12-13T10:56:00Z,b,COIN,137.8,out,no_action,26000.0,,62.711864406780066,0.01636741887617745,-0.013657848412581811,-2.0203082865603608,0.05000000000001137,0.05000000000001137,-0.0,0.030833333333333712,0.01833333333333324,,
2023-12-13T10:57:00Z,b,COIN,137.9,out,no_action,26000.0,,83.92857142857088,0.03009493148200564,-0.010357965574642636,-1.8883129730427974,0.09999999999999432,0.09999999999999432,-0.0,0.03916666666666657,0.007500000000000284,,
2023-12-13T10:59:00Z,b,COIN,138.0,out,no_action,26000.0,,85.71428571428507,0.051742162898888736,-0.00650810226371364,-1.756317659525234,0.09999999999999432,0.09999999999999432,-0.0,0.04499999999999934,0.007500000000000284,,
2023-12-13T11:00:00Z,b,COIN,138.15,out,no_action,26000.0,,87.3239436619715,0.071277469299491,-0.0026582389527846084,-1.5583246892488705,0.15000000000000568,0.15000000000000568,-0.0,0.05166666666666705,0.007500000000000284,,
2023-12-13T11:01:00Z,b,COIN,138.19,long,buy_next_long_position,26000.0,,89.18918918918763,0.08870085068380953,0.0016499414189691624,-1.5055265638418525,0.03999999999999204,0.03999999999999204,-0.0,0.054999999999999716,0.006666666666667709,,
2023-12-13T11:03:00Z,b,COIN,138.1,out,sell_previous_long_position,13000.0,stop_loss_long,79.26829268292543,0.09820451325707333,0.005591468142063127,-1.6243223460076708,-0.09000000000000341,0.0,0.09000000000000341,0.05416666666666714,0.014166666666667993,,
2023-12-13T11:06:00Z,b,COIN,138.23,long,buy_next_long_position,25991.53339604892,,81.72043010752586,0.10137240078149387,0.012191233817941849,-1.4527284384348347,0.12999999999999545,0.12999999999999545,-0.0,0.06333333333333495,0.014166666666667993,,
2023-12-13T11:12:00Z,b,COIN,138.2,out,sell_previous_long_position,12995.76669802446,stop_loss_long,78.26086956521591,0.09081277570008717,0.019890960439799987,-1.4923270324901075,-0.030000000000001137,0.0,0.030000000000001137,0.05999999999999991,0.01666666666666809,,
2023-12-13T11:13:00Z,b,COIN,138.06,long,buy_next_long_position,25988.71293015193,,71.28712871287182,0.062301787980290825,0.028598984595473182,-1.6771204714146886,-0.13999999999998636,0.0,0.13999999999998636,0.05999999999999991,0.024166666666666003,,
2023-12-13T11:29:00Z,b,COIN,138.05,out,sell_previous_long_position,12994.356465075965,stop_loss_long,72.72727272727403,0.0316788752442152,0.03694035510248659,-1.6903200027664338,-0.009999999999990905,0.0,0.009999999999990905,0.05999999999999991,0.022499999999998483,,
2023-12-13T11:36:00Z,b,COIN,138.22,long,buy_next_long_position,25987.771719340322,,74.52830188679354,0.02217521267095126,0.04473174513651007,-1.46592796978658,0.1699999999999875,0.1699999999999875,-0.0,0.06583333333333267,0.022499999999998483,,
2023-12-13T12:00:00Z,b,COIN,138.2,out,sell_previous_long_position,0.0,stop_loss_long,71.84466019417478,0.0031678875244217863,0.05068986692723356,-1.4923270324901075,-0.020000000000010232,0.0,0.020000000000010232,0.06166666666666506,0.024166666666666003,,
2023-12-13T12:03:00Z,b,COIN,138.18,out,no_action,12992.005685186054,,69.00000000000085,-0.008447700065122854,0.05279812540702803,-1.5187260951935977,-0.01999999999998181,0.0,0.01999999999998181,0.05749999999999744,0.025833333333331154,,
2023-12-13T12:04:00Z,b,COIN,138.27,long,buy_next_long_position,12992.005685186054,,68.68686868686981,0.007391737556986166,0.052706461994863084,-1.3999303130277794,0.09000000000000341,0.09000000000000341,-0.0,0.05666666666666487,0.025833333333331154,,
2023-12-13T12:05:00Z,b,COIN,138.27,long,no_action,13002.701250348364,,65.168539325844,0.026399062703515642,0.05105652057589364,-1.3999303130277794,0.0,0.0,-0.0,0.04833333333333201,0.025833333333331154,,
2023-12-13T12:06:00Z,b,COIN,138.25,out,sell_previous_long_position,0.0,stop_loss_long,56.578947368421,0.021647231416882916,0.04711499385279947,-1.4263293757313071,-0.020000000000010232,0.0,0.020000000000010232,0.03583333333333153,0.027499999999998675,,
2023-12-13T12:09:00Z,b,COIN,138.2,long,buy_next_long_position,25966.399458325814,,50.649350649350076,0.023231175179093854,0.04189017935939573,-1.4923270324901075,-0.05000000000001137,0.0,0.05000000000001137,0.03249999999999886,0.03166666666666629,,
2023-12-13T12:13:00Z,b,COIN,138.37,long,no_action,0.0,,65.88235294117717,0.03431878151456873,0.039965247703931304,-1.267934999510216,0.17000000000001592,0.17000000000001592,-0.0,0.046666666666666856,0.024166666666666003,,
2023-12-13T12:14:00Z,b,COIN,138.39,long,no_action,12992.037850149403,,60.81081081081087,0.02956695022793454,0.03602372098083715,-1.2415359368067258,0.01999999999998181,0.01999999999998181,-0.0,0.037499999999999055,0.024166666666666003,,
2023-12-13T12:15:00Z,b,COIN,138.41,long,no_action,12992.037850149403,,64.38356164383637,0.02534310019537158,0.033182155203722974,-1.2151368741031983,0.020000000000010232,0.020000000000010232,-0.0,0.03916666666666657,0.021666666666665908,,
2023-12-13T12:16:00Z,b,COIN,138.65,long,no_action,12992.037850149403,,85.54216867469847,0.04487840659597233,0.03464876979836266,-0.8983481216610161,0.2400000000000091,0.2400000000000091,-0.0,0.05916666666666733,0.010000000000000378,,
2023-12-13T12:18:00Z,b,COIN,138.53,out,sell_previous_long_position,12992.037850149403,stop_loss_long,75.53191489361578,0.06230178798029229,0.03492376003485731,-1.0567424978821072,-0.12000000000000455,0.0,0.12000000000000455,0.05916666666666733,0.01916666666666818,,
2023-12-13T12:22:00Z,b,COIN,138.59,long,buy_next_long_position,26006.239431053436,,72.2891566265052,0.06388573174250323,0.03354880885238256,-0.9775453097715616,0.060000000000002274,0.060000000000002274,-0.0,0.0500000000000019,0.01916666666666818,,
2023-12-13T12:23:00Z,b,COIN,138.67,long,no_action,13003.119715526718,,76.40449438202197,0.07233343180762901,0.03373213567671263,-0.871949058957526,0.07999999999998408,0.07999999999998408,-0.0,0.05666666666666723,0.017500000000000664,,
2023-12-13T12:24:00Z,b,COIN,138.77,long,no_action,13003.119715526718,,80.41237113401905,0.08394901939717676,0.03565706733217725,-0.7399537454399251,0.10000000000002274,0.10000000000002274,-0.0,0.06500000000000246,0.015833333333335513,,
2023-12-13T12:25:00Z,b,COIN,138.87,long,no_action,13003.119715526718,,80.61224489795744,0.07444535682391126,0.03776532581197171,-0.6079584319223618,0.09999999999999432,0.09999999999999432,-0.0,0.06583333333333503,0.015833333333335513,,
2023-12-13T12:32:00Z,b,COIN,138.65,out,sell_previous_long_position,13003.119715526718,stop_loss_long,65.83333333333255,0.06335775048843492,0.03877362334578636,-0.8983481216610161,-0.21999999999999886,0.0,0.21999999999999886,0.06583333333333503,0.03416666666666875,,
2023-12-13T12:36:00Z,b,COIN,138.7,long,buy_next_long_position,26011.86889337346,,68.29268292682853,0.05754995669366107,0.041981842771560585,-0.8323504649022532,0.04999999999998295,0.04999999999998295,-0.0,0.07000000000000028,0.03250000000000123,,
2023-12-13T12:37:00Z,b,COIN,138.6,out,sell_previous_long_position,13005.93444668673,stop_loss_long,65.6250000000002,0.03907061280120152,0.04555671584599492,-0.9643457784198165,-0.09999999999999432,0.0,0.09999999999999432,0.07000000000000028,0.03666666666666648,,
2023-12-13T12:38:00Z,b,COIN,138.5,long,buy_next_long_position,26002.491867817087,,55.371900826446186,0.005807793794772342,0.04427342807568507,-1.09634109193738,-0.09999999999999432,0.0,0.09999999999999432,0.05583333333333229,0.04499999999999934,,
2023-12-13T12:39:00Z,b,COIN,138.48,out,sell_previous_long_position,13001.245933908542,,53.71900826446292,-0.026399062703515618,0.04363178419053026,-1.1227401546409075,-0.020000000000010232,0.0,0.020000000000010232,0.05416666666666714,0.046666666666666856,,
2023-12-13T12:48:00Z,b,COIN,138.55,out,no_action,26000.61443158114,,55.55555555555606,-0.038014650293061836,0.042990140305375485,-1.0303434351785794,0.0700000000000216,0.0700000000000216,-0.0,0.05833333333333476,0.046666666666666856,,
2023-12-13T13:00:00Z,b,COIN,138.18,out,no_action,26000.61443158114,,33.09352517985633,-0.07127746929948797,0.0332738186158876,-1.5187260951935977,-0.37000000000000455,0.0,0.37000000000000455,0.038333333333333997,0.07750000000000057,,
2023-12-13T13:01:00Z,b,COIN,137.8103,out,no_action,26000.61443158114,,28.05391230103109,-0.10927628015492566,0.02227695905845517,-2.00671276926805,-0.3696999999999946,0.0,0.3696999999999946,0.038333333333333997,0.09830833333333307,,
2023-12-13T13:02:00Z,b,COIN,138.91,out,no_action,26000.61443158114,,55.97148615361638,-0.07337355487814609,0.02181864199763019,-0.5551603065153439,1.0996999999999844,1.0996999999999844,-0.0,0.12497499999999917,0.09830833333333307,,
2023-12-13T13:03:00Z,b,COIN,138.85,out,no_action,26000.61443158114,,53.38422200496365,-0.033246979568803535,0.019160403044845842,-0.6343574946258894,-0.060000000000002274,0.0,0.060000000000002274,0.11830833333333383,0.10330833333333327,,
2023-12-13T13:04:00Z,b,COIN,138.8,out,no_action,26000.61443158114,,50.57484479190621,-0.014767635676343894,0.014027251963606954,-0.7003551513846523,-0.04999999999998295,0.0,0.04999999999998295,0.1099749999999986,0.1074749999999985,,
2023-12-13T13:06:00Z,b,COIN,138.98,long,buy_next_long_position,26000.61443158114,,52.04506581393595,0.0549258898609317,0.009535744767522855,-0.46276358705305326,0.1799999999999784,0.1799999999999784,-0.0,0.11664166666666394,0.1074749999999985,,
2023-12-13T13:08:00Z,b,COIN,138.85,out,sell_previous_long_position,13000.30721579057,stop_loss_long,53.84704162499024,0.1515147804805474,0.007885803348553174,-0.6343574946258894,-0.12999999999999545,0.0,0.12999999999999545,0.11664166666666394,0.09997499999999822,,
2023-12-13T13:09:00Z,b,COIN,139.2,long,buy_next_long_position,25988.454121190778,,58.62247361523086,0.14517900543170384,0.008344120409378172,-0.1723738973143989,0.3499999999999943,0.3499999999999943,-0.0,0.1416416666666649,0.09997499999999822,,
2023-12-13T13:10:00Z,b,COIN,139.3,long,no_action,12994.227060595389,,62.07146306132339,0.14940285546426674,0.011094022774327666,-0.040378583796798026,0.10000000000002274,0.10000000000002274,-0.0,0.1499750000000001,0.09164166666666536,,
2023-12-13T13:11:00Z,b,COIN,139.35,long,no_action,0.0,,64.91542079034187,0.16524229308637436,0.017693788450206194,0.025619072961964896,0.04999999999998295,0.04999999999998295,-0.0,0.15414166666666537,0.0833083333333325,,
2023-12-13T13:12:00Z,b,COIN,139.25,out,sell_previous_long_position,12994.227060595389,stop_loss_long,63.14262306274359,0.13725928662065073,0.02392690047742489,-0.10637624055559845,-0.09999999999999432,0.0,0.09999999999999432,0.15414166666666537,0.08997499999999785,,
2023-12-13T13:13:00Z,b,COIN,139.1,long,buy_next_long_position,25993.12158780737,,59.138034159633044,0.09556460698672142,0.027685100376188765,-0.3043692108319622,-0.15000000000000568,0.0,0.15000000000000568,0.14830833333333024,0.10247499999999832,,
2023-12-13T13:14:00Z,b,COIN,139.0816,out,sell_previous_long_position,12996.560793903685,stop_loss_long,66.9613966438413,0.07400185257049255,0.04025765398873738,-0.3286563485191762,-0.01839999999998554,0.0,0.01839999999998554,0.14830833333333024,0.07317499999999673,,
2023-12-13T13:15:00Z,b,COIN,139.19,long,buy_next_long_position,25991.40241657367,,78.78572918840044,0.04443490234255503,0.05950147073865301,-0.18557342866614399,0.10839999999998895,0.10839999999998895,-0.0,0.15734166666666263,0.04236666666666385,,
2023-12-13T13:16:00Z,b,COIN,139.25,long,no_action,12995.701208286835,,62.52948113207619,0.0101161208279878,0.05968479756298306,-0.10637624055559845,0.060000000000002274,0.060000000000002274,-0.0,0.07069999999999747,0.04236666666666385,,
2023-12-13T13:17:00Z,b,COIN,139.09,out,sell_previous_long_position,12995.701208286835,,58.23723228995129,-0.012587073097034728,0.060234778035972956,-0.31756874218370734,-0.1599999999999966,0.0,0.1599999999999966,0.07069999999999747,0.05069999999999671,,
2023-12-13T13:19:00Z,b,COIN,139.09,out,no_action,12991.032876794528,,60.30707989764014,-0.02631458570286163,0.06261802675226236,-0.31756874218370734,0.0,0.0,-0.0,0.07069999999999747,0.04653333333333146,,
2023-12-13T13:21:00Z,b,COIN,139.35,out,no_action,25964.39087892675,,62.4428302394409,-0.005892270795424886,0.06500127546855201,0.025619072961964896,0.2599999999999909,0.2599999999999909,-0.0,0.07736666666666518,0.04653333333333146,,
2023-12-13T13:25:00Z,b,COIN,139.249,long,buy_next_long_position,25964.39087892675,,63.68500480175645,0.003030612398363497,0.06682537737063521,-0.10769619369078047,-0.10099999999999909,0.0,0.10099999999999909,0.07736666666666518,0.044116666666665104,,
2023-12-13T13:26:00Z,b,COIN,139.15,out,sell_previous_long_position,12982.195439463376,stop_loss_long,47.92840570102815,0.0030306123983634913,0.061783889701561484,-0.23837155407316182,-0.09899999999998954,0.0,0.09899999999998954,0.04819999999999899,0.05236666666666423,,
2023-12-13T13:27:00Z,b,COIN,139.15,long,buy_next_long_position,25955.16110098575,,43.22370798698887,0.014646199987909664,0.053992499667537996,-0.23837155407316182,0.0,0.0,-0.0,0.039866666666663754,0.05236666666666423,,
2023-12-13T13:28:00Z,b,COIN,139.15,long,no_action,12977.580550492876,,40.53747161241495,0.018342068766401303,0.04436784139021529,-0.23837155407316182,0.0,0.0,-0.0,0.03569999999999851,0.05236666666666423,,
2023-12-13T13:30:00Z,b,COIN,139.25,out,sell_previous_long_position,12977.580550492876,,50.0,-0.0011087606335468902,0.03730975865351174,-0.10637624055559845,0.09999999999999432,0.09999999999999432,-0.0,0.04403333333333137,0.04403333333333137,,
2023-12-13T13:31:00Z,b,COIN,139.6,long,buy_next_long_position,25964.487425492036,,69.8917886696381,0.014308291985305472,0.036851441592686995,0.35560735675589206,0.3499999999999943,0.3499999999999943,-0.0,0.07319999999999756,0.031533333333330894,,
2023-12-13T13:32:00Z,b,COIN,139.62,long,no_action,0.0,,71.39224411951726,0.04440322346731127,0.033522226462854875,0.3820064194594197,0.020000000000010232,0.020000000000010232,-0.0,0.07486666666666508,0.029999999999998767,,
2023-12-13T13:33:00Z,b,COIN,139.41,out,sell_previous_long_position,0.0,stop_loss_long,58.0882352941177,0.05496284854871634,0.022892020554082296,0.10481626107251041,-0.21000000000000796,0.0,0.21000000000000796,0.06583333333333267,0.04749999999999943,,
2023-12-13T13:34:00Z,b,COIN,139.5,long,buy_next_long_position,12964.574469870504,,58.99280575539577,0.07027430491675413,0.02206704984459745,0.2236120432383287,0.09000000000000341,0.09000000000000341,-0.0,0.06833333333333276,0.04749999999999943,,
2023-12-13T13:35:00Z,b,COIN,139.45,out,sell_previous_long_position,0.0,stop_loss_long,64.0624999999994,0.08611374253886175,0.02316701079057699,0.15761438647952825,-0.05000000000001137,0.0,0.05000000000001137,0.06833333333333276,0.038333333333333997,,
2023-12-13T13:36:00Z,b,COIN,139.66,long,buy_next_long_position,12959.927668985245,,69.12751677852314,0.07074948804541666,0.02573358633119643,0.43480454486643755,0.21000000000000796,0.21000000000000796,-0.0,0.08583333333333343,0.038333333333333997,,
2023-12-13T13:37:00Z,b,COIN,139.63,out,sell_previous_long_position,0.0,stop_loss_long,61.111111111110986,0.046462350358183205,0.02490861562171158,0.3952059508111648,-0.030000000000001137,0.0,0.030000000000001137,0.06416666666666752,0.04083333333333409,,
2023-12-13T13:38:00Z,b,COIN,139.8,long,buy_next_long_position,12957.143780756192,,70.72987208427394,0.05332610666109815,0.02630189948661941,0.6195979837910562,0.17000000000001592,0.17000000000001592,-0.0,0.07833333333333552,0.0324166666666675,,
2023-12-13T13:39:00Z,b,COIN,139.99,long,no_action,0.0,,79.57746478873159,0.06071784421808289,0.03445994316930249,0.8703890794744379,0.18999999999999773,0.18999999999999773,-0.0,0.09416666666666866,0.024166666666668373,,
2023-12-13T13:40:00Z,b,COIN,140.01,long,no_action,13017.47368211575,,79.86111111111006,0.0797251693646138,0.04371794779796536,0.896788142177928,0.01999999999998181,0.01999999999998181,-0.0,0.09583333333333381,0.024166666666668373,,
